 21 4362.970096 1.800E-28 1.087E-06.07910.108  702.53630.68-.002911       4 0 0 05       0 1 1 01                    R  9e     3666632429 9 9 711    21.0   19.0
 21 4363.018173 1.005E-28 6.807E-07.07120.095  882.97140.72-.004618       3 2 2 04       0 1 1 01                    P 23e     3666632429 9 9 711    45.0   47.0
 21 4363.123291 1.855E-30 1.740E-05.06760.082 2481.56240.75-.005064       4 2 2 05       1 1 1 02                    R 37e     3666632429 9 9 711    77.0   75.0
 21 4363.202831 1.763E-29 2.342E-06.07350.099 1454.96860.70-.003733       3 3 3 04       0 2 2 01                    R 17f     3666632429 9 9 711    37.0   35.0
 21 4363.375423 9.904E-29 6.444E-07.07160.095  865.31990.71-.004591       3 2 2 04       0 1 1 01                    P 22f     3666632429 9 9 711    43.0   45.0
 21 4363.462402 6.373E-30 1.303E-04.07400.100 2467.59570.70-.003587       5 0 0 03       0 0 0 11                    P 17e     3666632029 9 9 711    33.0   35.0
 21 4363.473669 4.298E-29 4.614E-06.07660.104 1346.31960.68-.003273       4 1 1 05       1 0 0 02                    R 12e     3666632429 9 9 711    27.0   25.0
 21 4363.521368 1.377E-29 1.429E-05.05880.065 2161.60910.67-.006015       3 1 1 04       0 0 0 01                    P 74e     3655532433 9 9 711   147.0  149.0
 21 4364.052225 1.879E-29 2.537E-06.07300.098 1469.06550.70-.003816       3 3 3 04       0 2 2 01                    R 18e     3666632429 9 9 711    39.0   37.0
 21 4364.242025 2.051E-30 2.804E-05.06710.080 2574.42230.75-.005223       4 2 2 05       1 1 1 02                    R 40f     3666632429 9 9 711    83.0   81.0
 21 4364.390367 8.526E-29 5.346E-07.07200.096  847.82630.71-.004564       3 2 2 04       0 1 1 01                    P 21e     3666632429 9 9 711    41.0   43.0
 21 4364.611202 2.517E-28 1.384E-06.07740.105  718.94190.68-.003135       4 0 0 05       0 1 1 01                    R 11e     3666632429 9 9 711    25.0   23.0
 21 4364.814474 8.067E-29 4.917E-07.07250.097  831.68290.71-.004537       3 2 2 04       0 1 1 01                    P 20f     3666632429 9 9 711    39.0   41.0
 21 4364.862872 2.155E-29 1.319E-05.05950.066 2047.30810.68-.005964       3 1 1 04       0 0 0 01                    P 72e     3655532433 9 9 711   143.0  145.0
 21 4364.894127 6.384E-30 1.313E-04.07520.102 2442.04910.69-.003554       5 0 0 03       0 0 0 11                    P 15e     3666632029 9 9 711    29.0   31.0
 21 4364.905222 1.984E-29 2.740E-06.07250.097 1483.94500.71-.003896       3 3 3 04       0 2 2 01                    R 19f     3666632429 9 9 711    41.0   39.0
 21 4365.104966 5.408E-29 5.607E-06.07520.102 1367.40260.69-.003468       4 1 1 05       1 0 0 02                    R 14e     3666632429 9 9 711    31.0   29.0
 21 4365.114825 1.552E-30 1.855E-05.06730.080 2541.66900.75-.005171       4 2 2 05       1 1 1 02                    R 39e     3666632429 9 9 711    81.0   79.0
 21 4365.761284 2.079E-29 2.956E-06.07200.096 1499.60730.71-.003974       3 3 3 04       0 2 2 01                    R 20e     3666632429 9 9 711    43.0   41.0
 21 4365.780651 6.812E-29 4.053E-07.07300.098  815.80320.70-.004510       3 2 2 04       0 1 1 01                    P 19e     3666632429 9 9 711    37.0   39.0
 21 4366.048239 1.724E-30 3.085E-05.06680.078 2639.35360.75-.005324       4 2 2 05       1 1 1 02                    R 42f     3665632429 9 9 711    87.0   85.0
 21 4366.204527 3.315E-29 1.217E-05.06020.066 1936.09530.69-.005912       3 1 1 04       0 0 0 01                    P 70e     3455532433 9 9 711   139.0  141.0
 21 4366.265239 3.290E-28 1.716E-06.07590.103  738.47170.68-.003338       4 0 0 05       0 1 1 01                    R 13e     3666632429 9 9 711    29.0   27.0
 21 4366.265370 6.158E-29 3.609E-07.07350.099  801.17310.70-.004482       3 2 2 04       0 1 1 01                    P 18f     3666632429 9 9 711    35.0   37.0
 21 4366.341354 6.185E-30 1.324E-04.07660.104 2419.59810.68-.003517       5 0 0 03       0 0 0 11                    P 13e     3666632029 9 9 711    25.0   27.0
 21 4366.621059 2.157E-29 3.175E-06.07160.095 1516.05210.71-.004050       3 3 3 04       0 2 2 01                    R 21f     3666632429 9 9 711    45.0   43.0
 21 4366.745375 6.490E-29 6.709E-06.07400.100 1391.60780.70-.003648       4 1 1 05       1 0 0 02                    R 16e     3666632429 9 9 711    35.0   33.0
 21 4367.130248 1.269E-30 1.967E-05.06700.079 2604.89030.75-.005274       4 2 2 05       1 1 1 02                    R 41e     3665632429 9 9 711    85.0   83.0
 21 4367.188929 5.057E-29 2.934E-07.07400.100  786.90280.70-.004454       3 2 2 04       0 1 1 01                    P 17e     3666632429 9 9 711    33.0   35.0
 21 4367.483697 2.223E-29 3.408E-06.07120.095 1533.27970.72-.004124       3 3 3 04       0 2 2 01                    R 22e     3666632429 9 9 711    47.0   45.0
 21 4367.546795 5.012E-29 1.121E-05.06080.066 1827.97240.69-.005860       3 1 1 04       0 0 0 01                    P 68e     3455532433 9 9 711   135.0  137.0
